pair,x,y,z,w,dwdq1,dwdq2,dwdq3
27775, 0.900,0.500,0.700,0.250,-67.500,-37.500,-52.500
27776, 0.900,0.500,0.700,0.005,-0.750,-0.417,-0.583
27777, 0.900,0.500,0.700,0.050,-9.594,-5.330,-7.462
27778, 0.900,0.500,0.700,0.005,-0.750,-0.417,-0.583
27779, 0.900,0.500,0.700,0.050,-9.594,-5.330,-7.462
27780, 0.900,0.500,0.700,0.005,-0.750,-0.417,-0.583
27781, 0.900,0.500,0.800,0.000,-0.000,-0.000,-0.000
27782, 0.900,0.500,0.800,0.000,-0.000,-0.000,-0.000
27783, 0.900,0.500,0.800,0.005,-0.750,-0.417,-0.666
27784, 0.900,0.500,0.800,0.050,-9.594,-5.330,-8.528
27785, 0.900,0.500,0.800,0.050,-9.594,-5.330,-8.528
27786, 0.900,0.500,0.800,0.000,-0.000,-0.000,-0.000
27787, 0.900,0.500,0.800,0.250,-67.500,-37.500,-60.000
27788, 0.900,0.500,0.800,0.050,-9.594,-5.330,-8.528
27789, 0.900,0.500,0.800,0.005,-0.750,-0.417,-0.666
27790, 0.900,0.500,0.800,0.250,-67.500,-37.500,-60.000
27791, 0.900,0.500,0.800,0.050,-9.594,-5.330,-8.528
27792, 0.900,0.500,0.800,0.250,-67.500,-37.500,-60.000
27793, 0.900,0.500,0.800,0.050,-9.594,-5.330,-8.528
27794, 0.900,0.500,0.800,0.250,-67.500,-37.500,-60.000
27795, 0.900,0.500,0.800,0.000,-0.000,-0.000,-0.000
27796, 0.900,0.500,0.800,0.005,-0.750,-0.417,-0.666
27797, 0.900,0.500,0.800,0.050,-9.594,-5.330,-8.528
27798, 0.900,0.500,0.800,0.050,-9.594,-5.330,-8.528
27799, 0.900,0.500,0.800,0.005,-0.750,-0.417,-0.666
27800, 0.900,0.500,0.800,0.250,-67.500,-37.500,-60.000
27801, 0.900,0.500,0.800,0.050,-9.594,-5.330,-8.528
27802, 0.900,0.500,0.800,0.005,-0.750,-0.417,-0.666
27803, 0.900,0.500,0.800,0.050,-9.594,-5.330,-8.528
27804, 0.900,0.500,0.800,0.050,-9.594,-5.330,-8.528
27805, 0.900,0.500,0.800,0.005,-0.750,-0.417,-0.666
27806, 0.900,0.500,0.800,0.250,-67.500,-37.500,-60.000
27807, 0.900,0.500,0.800,0.050,-9.594,-5.330,-8.528
27808, 0.900,0.500,0.800,0.005,-0.750,-0.417,-0.666
27809, 0.900,0.500,0.800,0.050,-9.594,-5.330,-8.528
27810, 0.900,0.500,0.800,0.005,-0.750,-0.417,-0.666
27811, 0.900,0.500,0.900,0.000,-0.000,-0.000,-0.000
27812, 0.900,0.500,0.900,0.000,-0.000,-0.000,-0.000
27813, 0.900,0.500,0.900,0.000,-0.000,-0.000,-0.000
27814, 0.900,0.500,0.900,0.005,-0.750,-0.417,-0.750
27815, 0.900,0.500,0.900,0.050,-9.594,-5.330,-9.594
27816, 0.900,0.500,0.900,0.050,-9.594,-5.330,-9.594
27817, 0.900,0.500,0.900,0.250,-67.500,-37.500,-67.500
27818, 0.900,0.500,0.900,0.050,-9.594,-5.330,-9.594
27819, 0.900,0.500,0.900,0.250,-67.500,-37.500,-67.500
27820, 0.900,0.500,0.900,0.250,-67.500,-37.500,-67.500
27821, 0.900,0.500,0.900,0.005,-0.750,-0.417,-0.750
27822, 0.900,0.500,0.900,0.050,-9.594,-5.330,-9.594
27823, 0.900,0.500,0.900,0.050,-9.594,-5.330,-9.594
27824, 0.900,0.500,0.900,0.250,-67.500,-37.500,-67.500
27825, 0.900,0.500,0.900,0.005,-0.750,-0.417,-0.750
27826, 0.900,0.500,0.900,0.050,-9.594,-5.330,-9.594
27827, 0.900,0.500,0.900,0.050,-9.594,-5.330,-9.594
27828, 0.900,0.500,0.900,0.250,-67.500,-37.500,-67.500
27829, 0.900,0.500,0.900,0.005,-0.750,-0.417,-0.750
27830, 0.900,0.500,0.900,0.050,-9.594,-5.330,-9.594
27831, 0.900,0.500,0.900,0.005,-0.750,-0.417,-0.750
27832, 0.900,0.500,0.900,0.050,-9.594,-5.330,-9.594
27833, 0.900,0.500,0.900,0.050,-9.594,-5.330,-9.594
27834, 0.900,0.500,0.900,0.250,-67.500,-37.500,-67.500
27835, 0.900,0.500,0.900,0.005,-0.750,-0.417,-0.750
27836, 0.900,0.500,0.900,0.050,-9.594,-5.330,-9.594
27837, 0.900,0.500,0.900,0.005,-0.750,-0.417,-0.750
27838, 0.900,0.500,0.900,0.050,-9.594,-5.330,-9.594
27839, 0.900,0.500,0.900,0.005,-0.750,-0.417,-0.750
27840, 0.900,0.500,1.000,0.000,-0.000,-0.000,-0.000
27841, 0.900,0.500,1.000,0.000,-0.000,-0.000,-0.000
27842, 0.900,0.500,1.000,0.005,-0.750,-0.417,-0.833
27843, 0.900,0.500,1.000,0.050,-9.594,-5.330,-10.660
27844, 0.900,0.500,1.000,0.050,-9.594,-5.330,-10.660
27845, 0.900,0.500,1.000,0.000,-0.000,-0.000,-0.000
27846, 0.900,0.500,1.000,0.250,-67.500,-37.500,-75.000
27847, 0.900,0.500,1.000,0.050,-9.594,-5.330,-10.660
27848, 0.900,0.500,1.000,0.250,-67.500,-37.500,-75.000
27849, 0.900,0.500,1.000,0.250,-67.500,-37.500,-75.000
27850, 0.900,0.500,1.000,0.005,-0.750,-0.417,-0.833
27851, 0.900,0.500,1.000,0.050,-9.594,-5.330,-10.660
27852, 0.900,0.500,1.000,0.050,-9.594,-5.330,-10.660
27853, 0.900,0.500,1.000,0.250,-67.500,-37.500,-75.000
27854, 0.900,0.500,1.000,0.005,-0.750,-0.417,-0.833
27855, 0.900,0.500,1.000,0.050,-9.594,-5.330,-10.660
27856, 0.900,0.500,1.000,0.050,-9.594,-5.330,-10.660
27857, 0.900,0.500,1.000,0.250,-67.500,-37.500,-75.000
27858, 0.900,0.500,1.000,0.005,-0.750,-0.417,-0.833
27859, 0.900,0.500,1.000,0.050,-9.594,-5.330,-10.660
27860, 0.900,0.600,0.000,0.000,-0.000,-0.000,-0.000
27861, 0.900,0.600,0.000,0.050,-9.594,-6.396,-0.000
27862, 0.900,0.600,0.000,0.005,-0.750,-0.500,-0.000
27863, 0.900,0.600,0.000,0.250,-67.500,-45.000,-0.000
27864, 0.900,0.600,0.000,0.050,-9.594,-6.396,-0.000
27865, 0.900,0.600,0.000,0.250,-67.500,-45.000,-0.000
27866, 0.900,0.600,0.000,0.050,-9.594,-6.396,-0.000
27867, 0.900,0.600,0.000,0.050,-9.594,-6.396,-0.000
27868, 0.900,0.600,0.000,0.005,-0.750,-0.500,-0.000
27869, 0.900,0.600,0.000,0.250,-67.500,-45.000,-0.000
27870, 0.900,0.600,0.000,0.250,-67.500,-45.000,-0.000
27871, 0.900,0.600,0.000,0.050,-9.594,-6.396,-0.000
27872, 0.900,0.600,0.000,0.000,-0.000,-0.000,-0.000
27873, 0.900,0.600,0.000,0.050,-9.594,-6.396,-0.000
27874, 0.900,0.600,0.000,0.005,-0.750,-0.500,-0.000
27875, 0.900,0.600,0.000,0.250,-67.500,-45.000,-0.000
27876, 0.900,0.600,0.000,0.050,-9.594,-6.396,-0.000
27877, 0.900,0.600,0.000,0.050,-9.594,-6.396,-0.000
27878, 0.900,0.600,0.000,0.005,-0.750,-0.500,-0.000
27879, 0.900,0.600,0.100,0.000,-0.000,-0.000,-0.000
27880, 0.900,0.600,0.100,0.005,-0.750,-0.500,-0.083
27881, 0.900,0.600,0.100,0.050,-9.594,-6.396,-1.066
27882, 0.900,0.600,0.100,0.050,-9.594,-6.396,-1.066
27883, 0.900,0.600,0.100,0.250,-67.500,-45.000,-7.500
27884, 0.900,0.600,0.100,0.005,-0.750,-0.500,-0.083
27885, 0.900,0.600,0.100,0.050,-9.594,-6.396,-1.066
27886, 0.900,0.600,0.100,0.050,-9.594,-6.396,-1.066
27887, 0.900,0.600,0.100,0.250,-67.500,-45.000,-7.500
27888, 0.900,0.600,0.100,0.005,-0.750,-0.500,-0.083
27889, 0.900,0.600,0.100,0.050,-9.594,-6.396,-1.066
27890, 0.900,0.600,0.100,0.250,-67.500,-45.000,-7.500
27891, 0.900,0.600,0.100,0.050,-9.594,-6.396,-1.066
27892, 0.900,0.600,0.100,0.250,-67.500,-45.000,-7.500
27893, 0.900,0.600,0.100,0.050,-9.594,-6.396,-1.066
27894, 0.900,0.600,0.100,0.005,-0.750,-0.500,-0.083
27895, 0.900,0.600,0.100,0.250,-67.500,-45.000,-7.500
27896, 0.900,0.600,0.100,0.050,-9.594,-6.396,-1.066
27897, 0.900,0.600,0.100,0.000,-0.000,-0.000,-0.000
27898, 0.900,0.600,0.100,0.005,-0.750,-0.500,-0.083
27899, 0.900,0.600,0.100,0.050,-9.594,-6.396,-1.066
27900, 0.900,0.600,0.100,0.005,-0.750,-0.500,-0.083
27901, 0.900,0.600,0.100,0.050,-9.594,-6.396,-1.066
27902, 0.900,0.600,0.100,0.250,-67.500,-45.000,-7.500
27903, 0.900,0.600,0.100,0.005,-0.750,-0.500,-0.083
27904, 0.900,0.600,0.100,0.050,-9.594,-6.396,-1.066
27905, 0.900,0.600,0.100,0.050,-9.594,-6.396,-1.066
27906, 0.900,0.600,0.100,0.005,-0.750,-0.500,-0.083
27907, 0.900,0.600,0.200,0.000,-0.000,-0.000,-0.000
27908, 0.900,0.600,0.200,0.005,-0.750,-0.500,-0.167
27909, 0.900,0.600,0.200,0.050,-9.594,-6.396,-2.132
27910, 0.900,0.600,0.200,0.050,-9.594,-6.396,-2.132
27911, 0.900,0.600,0.200,0.005,-0.750,-0.500,-0.167
27912, 0.900,0.600,0.200,0.250,-67.500,-45.000,-15.000
27913, 0.900,0.600,0.200,0.050,-9.594,-6.396,-2.132
27914, 0.900,0.600,0.200,0.050,-9.594,-6.396,-2.132
27915, 0.900,0.600,0.200,0.005,-0.750,-0.500,-0.167
27916, 0.900,0.600,0.200,0.250,-67.500,-45.000,-15.000
27917, 0.900,0.600,0.200,0.050,-9.594,-6.396,-2.132
27918, 0.900,0.600,0.200,0.250,-67.500,-45.000,-15.000
27919, 0.900,0.600,0.200,0.050,-9.594,-6.396,-2.132
27920, 0.900,0.600,0.200,0.050,-9.594,-6.396,-2.132
27921, 0.900,0.600,0.200,0.005,-0.750,-0.500,-0.167
27922, 0.900,0.600,0.200,0.250,-67.500,-45.000,-15.000
27923, 0.900,0.600,0.200,0.250,-67.500,-45.000,-15.000
27924, 0.900,0.600,0.200,0.050,-9.594,-6.396,-2.132
27925, 0.900,0.600,0.200,0.000,-0.000,-0.000,-0.000
27926, 0.900,0.600,0.200,0.005,-0.750,-0.500,-0.167
27927, 0.900,0.600,0.200,0.050,-9.594,-6.396,-2.132
27928, 0.900,0.600,0.200,0.005,-0.750,-0.500,-0.167
27929, 0.900,0.600,0.200,0.050,-9.594,-6.396,-2.132
27930, 0.900,0.600,0.200,0.005,-0.750,-0.500,-0.167
27931, 0.900,0.600,0.200,0.250,-67.500,-45.000,-15.000
27932, 0.900,0.600,0.200,0.050,-9.594,-6.396,-2.132
27933, 0.900,0.600,0.200,0.050,-9.594,-6.396,-2.132
27934, 0.900,0.600,0.200,0.005,-0.750,-0.500,-0.167
27935, 0.900,0.600,0.300,0.000,-0.000,-0.000,-0.000
27936, 0.900,0.600,0.300,0.005,-0.750,-0.500,-0.250
27937, 0.900,0.600,0.300,0.050,-9.594,-6.396,-3.198
27938, 0.900,0.600,0.300,0.050,-9.594,-6.396,-3.198
27939, 0.900,0.600,0.300,0.250,-67.500,-45.000,-22.500
27940, 0.900,0.600,0.300,0.005,-0.750,-0.500,-0.250
27941, 0.900,0.600,0.300,0.050,-9.594,-6.396,-3.198
27942, 0.900,0.600,0.300,0.050,-9.594,-6.396,-3.198
27943, 0.900,0.600,0.300,0.250,-67.500,-45.000,-22.500
27944, 0.900,0.600,0.300,0.005,-0.750,-0.500,-0.250
27945, 0.900,0.600,0.300,0.050,-9.594,-6.396,-3.198
27946, 0.900,0.600,0.300,0.250,-67.500,-45.000,-22.500
27947, 0.900,0.600,0.300,0.050,-9.594,-6.396,-3.198
27948, 0.900,0.600,0.300,0.250,-67.500,-45.000,-22.500
27949, 0.900,0.600,0.300,0.050,-9.594,-6.396,-3.198
27950, 0.900,0.600,0.300,0.005,-0.750,-0.500,-0.250
27951, 0.900,0.600,0.300,0.250,-67.500,-45.000,-22.500
27952, 0.900,0.600,0.300,0.000,-0.000,-0.000,-0.000
27953, 0.900,0.600,0.300,0.050,-9.594,-6.396,-3.198
27954, 0.900,0.600,0.300,0.000,-0.000,-0.000,-0.000
27955, 0.900,0.600,0.300,0.005,-0.750,-0.500,-0.250
27956, 0.900,0.600,0.300,0.050,-9.594,-6.396,-3.198
27957, 0.900,0.600,0.300,0.005,-0.750,-0.500,-0.250
27958, 0.900,0.600,0.300,0.050,-9.594,-6.396,-3.198
27959, 0.900,0.600,0.300,0.250,-67.500,-45.000,-22.500
27960, 0.900,0.600,0.300,0.005,-0.750,-0.500,-0.250
27961, 0.900,0.600,0.300,0.050,-9.594,-6.396,-3.198
27962, 0.900,0.600,0.300,0.050,-9.594,-6.396,-3.198
27963, 0.900,0.600,0.300,0.005,-0.750,-0.500,-0.250
27964, 0.900,0.600,0.400,0.000,-0.000,-0.000,-0.000
27965, 0.900,0.600,0.400,0.005,-0.750,-0.500,-0.333
27966, 0.900,0.600,0.400,0.050,-9.594,-6.396,-4.264
27967, 0.900,0.600,0.400,0.050,-9.594,-6.396,-4.264
27968, 0.900,0.600,0.400,0.005,-0.750,-0.500,-0.333
27969, 0.900,0.600,0.400,0.250,-67.500,-45.000,-30.000
27970, 0.900,0.600,0.400,0.050,-9.594,-6.396,-4.264
27971, 0.900,0.600,0.400,0.050,-9.594,-6.396,-4.264
27972, 0.900,0.600,0.400,0.005,-0.750,-0.500,-0.333
27973, 0.900,0.600,0.400,0.250,-67.500,-45.000,-30.000
27974, 0.900,0.600,0.400,0.050,-9.594,-6.396,-4.264
27975, 0.900,0.600,0.400,0.250,-67.500,-45.000,-30.000
27976, 0.900,0.600,0.400,0.050,-9.594,-6.396,-4.264
27977, 0.900,0.600,0.400,0.050,-9.594,-6.396,-4.264
27978, 0.900,0.600,0.400,0.005,-0.750,-0.500,-0.333
27979, 0.900,0.600,0.400,0.250,-67.500,-45.000,-30.000
27980, 0.900,0.600,0.400,0.250,-67.500,-45.000,-30.000
27981, 0.900,0.600,0.400,0.050,-9.594,-6.396,-4.264
27982, 0.900,0.600,0.400,0.000,-0.000,-0.000,-0.000
27983, 0.900,0.600,0.400,0.005,-0.750,-0.500,-0.333
27984, 0.900,0.600,0.400,0.050,-9.594,-6.396,-4.264
27985, 0.900,0.600,0.400,0.005,-0.750,-0.500,-0.333
27986, 0.900,0.600,0.400,0.050,-9.594,-6.396,-4.264
27987, 0.900,0.600,0.400,0.005,-0.750,-0.500,-0.333
27988, 0.900,0.600,0.400,0.250,-67.500,-45.000,-30.000
27989, 0.900,0.600,0.400,0.050,-9.594,-6.396,-4.264
27990, 0.900,0.600,0.400,0.050,-9.594,-6.396,-4.264
27991, 0.900,0.600,0.400,0.005,-0.750,-0.500,-0.333
27992, 0.900,0.600,0.500,0.000,-0.000,-0.000,-0.000
27993, 0.900,0.600,0.500,0.005,-0.750,-0.500,-0.417
27994, 0.900,0.600,0.500,0.050,-9.594,-6.396,-5.330
27995, 0.900,0.600,0.500,0.050,-9.594,-6.396,-5.330
27996, 0.900,0.600,0.500,0.250,-67.500,-45.000,-37.500
27997, 0.900,0.600,0.500,0.005,-0.750,-0.500,-0.417
27998, 0.900,0.600,0.500,0.050,-9.594,-6.396,-5.330
27999, 0.900,0.600,0.500,0.000,-0.000,-0.000,-0.000
28000, 0.900,0.600,0.500,0.050,-9.594,-6.396,-5.330
28001, 0.900,0.600,0.500,0.250,-67.500,-45.000,-37.500
28002, 0.900,0.600,0.500,0.005,-0.750,-0.500,-0.417
28003, 0.900,0.600,0.500,0.050,-9.594,-6.396,-5.330
28004, 0.900,0.600,0.500,0.250,-67.500,-45.000,-37.500
28005, 0.900,0.600,0.500,0.050,-9.594,-6.396,-5.330
28006, 0.900,0.600,0.500,0.250,-67.500,-45.000,-37.500
28007, 0.900,0.600,0.500,0.050,-9.594,-6.396,-5.330
28008, 0.900,0.600,0.500,0.005,-0.750,-0.500,-0.417
28009, 0.900,0.600,0.500,0.250,-67.500,-45.000,-37.500
28010, 0.900,0.600,0.500,0.050,-9.594,-6.396,-5.330
28011, 0.900,0.600,0.500,0.000,-0.000,-0.000,-0.000
28012, 0.900,0.600,0.500,0.005,-0.750,-0.500,-0.417
28013, 0.900,0.600,0.500,0.050,-9.594,-6.396,-5.330
28014, 0.900,0.600,0.500,0.005,-0.750,-0.500,-0.417
28015, 0.900,0.600,0.500,0.050,-9.594,-6.396,-5.330
28016, 0.900,0.600,0.500,0.250,-67.500,-45.000,-37.500
28017, 0.900,0.600,0.500,0.005,-0.750,-0.500,-0.417
28018, 0.900,0.600,0.500,0.050,-9.594,-6.396,-5.330
28019, 0.900,0.600,0.500,0.050,-9.594,-6.396,-5.330
28020, 0.900,0.600,0.500,0.005,-0.750,-0.500,-0.417
28021, 0.900,0.600,0.600,0.000,-0.000,-0.000,-0.000
28022, 0.900,0.600,0.600,0.005,-0.750,-0.500,-0.500
28023, 0.900,0.600,0.600,0.050,-9.594,-6.396,-6.396
28024, 0.900,0.600,0.600,0.050,-9.594,-6.396,-6.396
28025, 0.900,0.600,0.600,0.005,-0.750,-0.500,-0.500
28026, 0.900,0.600,0.600,0.250,-67.500,-45.000,-45.000
28027, 0.900,0.600,0.600,0.050,-9.594,-6.396,-6.396
28028, 0.900,0.600,0.600,0.050,-9.594,-6.396,-6.396
28029, 0.900,0.600,0.600,0.005,-0.750,-0.500,-0.500
28030, 0.900,0.600,0.600,0.250,-67.500,-45.000,-45.000
28031, 0.900,0.600,0.600,0.050,-9.594,-6.396,-6.396
28032, 0.900,0.600,0.600,0.250,-67.500,-45.000,-45.000
28033, 0.900,0.600,0.600,0.050,-9.594,-6.396,-6.396
28034, 0.900,0.600,0.600,0.050,-9.594,-6.396,-6.396
28035, 0.900,0.600,0.600,0.005,-0.750,-0.500,-0.500
28036, 0.900,0.600,0.600,0.250,-67.500,-45.000,-45.000
28037, 0.900,0.600,0.600,0.250,-67.500,-45.000,-45.000
28038, 0.900,0.600,0.600,0.050,-9.594,-6.396,-6.396
28039, 0.900,0.600,0.600,0.000,-0.000,-0.000,-0.000
28040, 0.900,0.600,0.600,0.000,-0.000,-0.000,-0.000
28041, 0.900,0.600,0.600,0.005,-0.750,-0.500,-0.500
28042, 0.900,0.600,0.600,0.050,-9.594,-6.396,-6.396
28043, 0.900,0.600,0.600,0.005,-0.750,-0.500,-0.500
28044, 0.900,0.600,0.600,0.050,-9.594,-6.396,-6.396
28045, 0.900,0.600,0.600,0.005,-0.750,-0.500,-0.500
28046, 0.900,0.600,0.600,0.250,-67.500,-45.000,-45.000
28047, 0.900,0.600,0.600,0.050,-9.594,-6.396,-6.396
28048, 0.900,0.600,0.600,0.050,-9.594,-6.396,-6.396
28049, 0.900,0.600,0.600,0.005,-0.750,-0.500,-0.500
28050, 0.900,0.600,0.700,0.000,-0.000,-0.000,-0.000
28051, 0.900,0.600,0.700,0.005,-0.750,-0.500,-0.583
28052, 0.900,0.600,0.700,0.050,-9.594,-6.396,-7.462
28053, 0.900,0.600,0.700,0.050,-9.594,-6.396,-7.462
28054, 0.900,0.600,0.700,0.250,-67.500,-45.000,-52.500
28055, 0.900,0.600,0.700,0.005,-0.750,-0.500,-0.583
28056, 0.900,0.600,0.700,0.050,-9.594,-6.396,-7.462
28057, 0.900,0.600,0.700,0.050,-9.594,-6.396,-7.462
28058, 0.900,0.600,0.700,0.250,-67.500,-45.000,-52.500
28059, 0.900,0.600,0.700,0.005,-0.750,-0.500,-0.583
28060, 0.900,0.600,0.700,0.050,-9.594,-6.396,-7.462
28061, 0.900,0.600,0.700,0.250,-67.500,-45.000,-52.500
28062, 0.900,0.600,0.700,0.050,-9.594,-6.396,-7.462
28063, 0.900,0.600,0.700,0.250,-67.500,-45.000,-52.500
28064, 0.900,0.600,0.700,0.050,-9.594,-6.396,-7.462
28065, 0.900,0.600,0.700,0.005,-0.750,-0.500,-0.583
28066, 0.900,0.600,0.700,0.250,-67.500,-45.000,-52.500
28067, 0.900,0.600,0.700,0.000,-0.000,-0.000,-0.000
28068, 0.900,0.600,0.700,0.050,-9.594,-6.396,-7.462
28069, 0.900,0.600,0.700,0.000,-0.000,-0.000,-0.000
28070, 0.900,0.600,0.700,0.005,-0.750,-0.500,-0.583
28071, 0.900,0.600,0.700,0.050,-9.594,-6.396,-7.462
28072, 0.900,0.600,0.700,0.005,-0.750,-0.500,-0.583
28073, 0.900,0.600,0.700,0.050,-9.594,-6.396,-7.462
28074, 0.900,0.600,0.700,0.250,-67.500,-45.000,-52.500
28075, 0.900,0.600,0.700,0.005,-0.750,-0.500,-0.583
28076, 0.900,0.600,0.700,0.050,-9.594,-6.396,-7.462
28077, 0.900,0.600,0.700,0.050,-9.594,-6.396,-7.462
28078, 0.900,0.600,0.700,0.005,-0.750,-0.500,-0.583
28079, 0.900,0.600,0.800,0.000,-0.000,-0.000,-0.000
28080, 0.900,0.600,0.800,0.005,-0.750,-0.500,-0.666
28081, 0.900,0.600,0.800,0.050,-9.594,-6.396,-8.528
28082, 0.900,0.600,0.800,0.050,-9.594,-6.396,-8.528
28083, 0.900,0.600,0.800,0.005,-0.750,-0.500,-0.666
28084, 0.900,0.600,0.800,0.250,-67.500,-45.000,-60.000
28085, 0.900,0.600,0.800,0.050,-9.594,-6.396,-8.528
28086, 0.900,0.600,0.800,0.050,-9.594,-6.396,-8.528
28087, 0.900,0.600,0.800,0.005,-0.750,-0.500,-0.666
28088, 0.900,0.600,0.800,0.000,-0.000,-0.000,-0.000
28089, 0.900,0.600,0.800,0.250,-67.500,-45.000,-60.000
28090, 0.900,0.600,0.800,0.050,-9.594,-6.396,-8.528
28091, 0.900,0.600,0.800,0.250,-67.500,-45.000,-60.000
28092, 0.900,0.600,0.800,0.050,-9.594,-6.396,-8.528
28093, 0.900,0.600,0.800,0.050,-9.594,-6.396,-8.528
28094, 0.900,0.600,0.800,0.005,-0.750,-0.500,-0.666
28095, 0.900,0.600,0.800,0.250,-67.500,-45.000,-60.000
28096, 0.900,0.600,0.800,0.250,-67.500,-45.000,-60.000
28097, 0.900,0.600,0.800,0.050,-9.594,-6.396,-8.528
28098, 0.900,0.600,0.800,0.000,-0.000,-0.000,-0.000
28099, 0.900,0.600,0.800,0.000,-0.000,-0.000,-0.000
28100, 0.900,0.600,0.800,0.005,-0.750,-0.500,-0.666
28101, 0.900,0.600,0.800,0.050,-9.594,-6.396,-8.528
28102, 0.900,0.600,0.800,0.005,-0.750,-0.500,-0.666
28103, 0.900,0.600,0.800,0.050,-9.594,-6.396,-8.528
28104, 0.900,0.600,0.800,0.005,-0.750,-0.500,-0.666
28105, 0.900,0.600,0.800,0.250,-67.500,-45.000,-60.000
28106, 0.900,0.600,0.800,0.050,-9.594,-6.396,-8.528
28107, 0.900,0.600,0.800,0.050,-9.594,-6.396,-8.528
28108, 0.900,0.600,0.800,0.005,-0.750,-0.500,-0.666
28109, 0.900,0.600,0.900,0.000,-0.000,-0.000,-0.000
28110, 0.900,0.600,0.900,0.005,-0.750,-0.500,-0.750
28111, 0.900,0.600,0.900,0.050,-9.594,-6.396,-9.594
28112, 0.900,0.600,0.900,0.050,-9.594,-6.396,-9.594
28113, 0.900,0.600,0.900,0.250,-67.500,-45.000,-67.500
28114, 0.900,0.600,0.900,0.005,-0.750,-0.500,-0.750
28115, 0.900,0.600,0.900,0.050,-9.594,-6.396,-9.594
28116, 0.900,0.600,0.900,0.000,-0.000,-0.000,-0.000
28117, 0.900,0.600,0.900,0.050,-9.594,-6.396,-9.594
28118, 0.900,0.600,0.900,0.250,-67.500,-45.000,-67.500
28119, 0.900,0.600,0.900,0.005,-0.750,-0.500,-0.750
28120, 0.900,0.600,0.900,0.050,-9.594,-6.396,-9.594
28121, 0.900,0.600,0.900,0.250,-67.500,-45.000,-67.500
28122, 0.900,0.600,0.900,0.050,-9.594,-6.396,-9.594
28123, 0.900,0.600,0.900,0.250,-67.500,-45.000,-67.500
28124, 0.900,0.600,0.900,0.050,-9.594,-6.396,-9.594
28125, 0.900,0.600,0.900,0.005,-0.750,-0.500,-0.750
28126, 0.900,0.600,0.900,0.250,-67.500,-45.000,-67.500
28127, 0.900,0.600,0.900,0.050,-9.594,-6.396,-9.594
28128, 0.900,0.600,0.900,0.000,-0.000,-0.000,-0.000
28129, 0.900,0.600,0.900,0.005,-0.750,-0.500,-0.750
28130, 0.900,0.600,0.900,0.050,-9.594,-6.396,-9.594
28131, 0.900,0.600,0.900,0.005,-0.750,-0.500,-0.750
28132, 0.900,0.600,0.900,0.050,-9.594,-6.396,-9.594
28133, 0.900,0.600,0.900,0.250,-67.500,-45.000,-67.500
28134, 0.900,0.600,0.900,0.005,-0.750,-0.500,-0.750
28135, 0.900,0.600,0.900,0.050,-9.594,-6.396,-9.594
28136, 0.900,0.600,0.900,0.050,-9.594,-6.396,-9.594
28137, 0.900,0.600,0.900,0.005,-0.750,-0.500,-0.750
28138, 0.900,0.600,1.000,0.000,-0.000,-0.000,-0.000
28139, 0.900,0.600,1.000,0.005,-0.750,-0.500,-0.833
28140, 0.900,0.600,1.000,0.050,-9.594,-6.396,-10.660
28141, 0.900,0.600,1.000,0.050,-9.594,-6.396,-10.660
28142, 0.900,0.600,1.000,0.250,-67.500,-45.000,-75.000
28143, 0.900,0.600,1.000,0.050,-9.594,-6.396,-10.660
28144, 0.900,0.600,1.000,0.005,-0.750,-0.500,-0.833
28145, 0.900,0.600,1.000,0.000,-0.000,-0.000,-0.000
28146, 0.900,0.600,1.000,0.250,-67.500,-45.000,-75.000
28147, 0.900,0.600,1.000,0.050,-9.594,-6.396,-10.660
28148, 0.900,0.600,1.000,0.250,-67.500,-45.000,-75.000
28149, 0.900,0.600,1.000,0.050,-9.594,-6.396,-10.660
28150, 0.900,0.600,1.000,0.250,-67.500,-45.000,-75.000
28151, 0.900,0.600,1.000,0.000,-0.000,-0.000,-0.000
28152, 0.900,0.600,1.000,0.005,-0.750,-0.500,-0.833
28153, 0.900,0.600,1.000,0.050,-9.594,-6.396,-10.660
28154, 0.900,0.600,1.000,0.050,-9.594,-6.396,-10.660
28155, 0.900,0.600,1.000,0.005,-0.750,-0.500,-0.833
28156, 0.900,0.600,1.000,0.250,-67.500,-45.000,-75.000
28157, 0.900,0.600,1.000,0.050,-9.594,-6.396,-10.660
28158, 0.900,0.700,0.000,0.000,-0.000,-0.000,-0.000
28159, 0.900,0.700,0.000,0.050,-9.594,-7.462,-0.000
28160, 0.900,0.700,0.000,0.005,-0.750,-0.583,-0.000
28161, 0.900,0.700,0.000,0.250,-67.500,-52.500,-0.000
28162, 0.900,0.700,0.000,0.050,-9.594,-7.462,-0.000
28163, 0.900,0.700,0.000,0.250,-67.500,-52.500,-0.000
28164, 0.900,0.700,0.000,0.050,-9.594,-7.462,-0.000
28165, 0.900,0.700,0.000,0.250,-67.500,-52.500,-0.000
28166, 0.900,0.700,0.000,0.050,-9.594,-7.462,-0.000
28167, 0.900,0.700,0.000,0.005,-0.750,-0.583,-0.000
28168, 0.900,0.700,0.000,0.250,-67.500,-52.500,-0.000
28169, 0.900,0.700,0.000,0.050,-9.594,-7.462,-0.000
28170, 0.900,0.700,0.000,0.000,-0.000,-0.000,-0.000
28171, 0.900,0.700,0.000,0.050,-9.594,-7.462,-0.000
28172, 0.900,0.700,0.000,0.005,-0.750,-0.583,-0.000
28173, 0.900,0.700,0.000,0.250,-67.500,-52.500,-0.000
